date, pm25, pm10, o3, no2, so2, co
2016/12/21, , , 18, 14, , 30
2016/12/22, , , 29, 13, , 25
2016/12/23, , , 57, 13, , 27
2016/12/24, , , 32, 19, , 36
2016/9/5, , , 50, , , 
2016/4/4, , , 99, 13, 19, 33
2016/4/5, , , 129, 13, 20, 43
2016/4/6, , , 127, , , 
2017/4/2, , , , , , 
2017/4/24, , , , , , 
2017/5/30, , , , , , 
2017/6/20, , , , , , 
2016/9/4, , , , 5, , 20
2016/4/3, , , , 8, 18, 16
2014/8/17, , , , 3, , 
2018/10/3, , , , , 87, 
2018/10/4, , , , , 84, 
2018/11/1, , , , , 95, 
2018/11/27, , , , , 110, 
2018/11/28, , , , , 102, 
2018/5/12, , , , , , 
2017/10/24, , , , , 89, 
