date, pm25, pm10, o3, no2, so2, co
2014/12/22, 61, 27, 93, 9, 14, 11
2014/12/23, 66, 8, 85, 4, , 7
2014/12/24, 28, 11, 46, 6, 3, 13
2014/12/25, 34, 13, 43, 4, 1, 10
2014/12/26, 43, 14, 49, 3, , 6
2014/12/27, 40, , , , , 
2014/7/1, 39, 17, 51, 6, 5, 8
2014/7/2, 46, 17, 56, 6, 5, 9
2014/7/3, 47, 16, 63, 7, 5, 9
2014/7/4, 45, 17, 55, 6, 5, 9
2014/7/5, 41, 14, 53, 6, 5, 8
2014/7/6, 36, 15, 53, 6, 5, 9
2014/7/7, 32, 11, 54, 5, 5, 7
2014/7/8, 25, 17, 31, 7, 5, 11
2014/7/9, 48, 17, 47, 7, 5, 9
2014/7/10, 41, 19, 28, 8, 5, 12
2014/7/11, 44, 16, 14, 6, 6, 8
2014/7/12, 42, 10, 14, 6, 5, 6
2014/7/13, 36, , , , , 
2014/7/15, 49, 16, 47, 5, 5, 8
2014/7/16, 44, 28, 40, 13, 5, 18
2014/7/17, 62, 22, 40, 9, 5, 12
2014/7/18, 55, 8, 16, 3, 6, 3
2014/7/19, 25, 24, 26, 6, 6, 8
2014/7/20, 63, 20, 39, 7, 6, 12
2014/7/21, 60, 13, 30, 8, 5, 11
2014/7/22, 34, 15, 44, 7, 5, 10
2014/7/23, 41, 20, 45, 8, 6, 9
2014/7/24, 53, 24, 56, 8, 6, 10
2014/7/25, 58, 25, 67, 6, 6, 7
2014/7/26, 53, 21, 52, 6, 5, 7
2014/7/27, 52, 22, 48, 7, 6, 8
2014/7/28, 52, 16, 45, 5, 6, 7
2014/7/29, 42, 15, 14, 5, 6, 8
2014/7/30, 43, 12, 6, 6, 6, 8
2014/7/31, 36, 14, 2, 5, 6, 14
2014/8/1, 46, 21, 4, 4, 6, 10
2014/8/2, 57, 23, 5, 6, 6, 10
2014/8/3, 60, 20, 35, 4, 6, 8
2014/8/4, 50, 20, 41, 6, 6, 11
2014/8/5, 53, 21, 43, 6, 6, 10
2014/8/6, 54, 22, 47, 8, 6, 11
2014/8/7, 54, 30, 47, 8, 6, 12
2014/8/8, 69, 27, 60, 8, 6, 11
2014/8/9, 67, 26, 76, 8, 6, 10
2014/8/10, 63, 29, 68, 9, 6, 13
2014/8/11, 71, 28, 66, 9, 6, 12
2014/8/12, 68, 31, 55, 9, 7, 11
2014/8/13, 78, 27, 55, 8, 7, 11
2014/8/14, 68, 22, 13, 7, 7, 8
2014/8/15, 67, 22, 71, 6, 6, 7
2014/8/16, 65, , , , , 
2014/8/18, 60, 24, 67, 6, 6, 9
2014/8/19, 64, 19, 72, 5, 6, 9
2014/8/20, 52, 21, 72, 6, 6, 9
2014/8/21, 57, 15, 58, 4, 6, 6
2014/8/22, 45, 17, 54, 5, 6, 7
2014/8/23, 51, 22, 56, 6, 6, 9
2014/8/24, 61, 14, 56, 3, 6, 6
2014/8/25, 45, 11, 47, 4, 6, 7
2014/8/26, 34, 12, 45, 4, 7, 7
2014/8/27, 34, 20, 40, 3, 7, 7
2014/8/28, 40, 15, 31, 4, 7, 9
2014/8/29, 43, 13, , 4, 7, 
2014/8/30, 37, 16, 28, 6, 5, 8
2014/8/31, 46, 16, 37, 4, 3, 10
2014/9/1, 46, 11, 39, 3, 3, 8
2014/9/2, 36, 18, 37, 5, 4, 12
2014/9/3, 47, 15, 38, 6, 4, 9
2014/9/4, 41, 14, 40, 4, 4, 9
2014/9/5, 34, 13, 37, 4, 4, 8
2014/9/6, 37, 13, 42, 5, 4, 9
2014/9/7, 37, 14, 36, 4, 4, 9
2014/9/8, 36, 13, 47, 4, 4, 8
2014/9/9, 39, 12, 33, 7, 4, 14
2014/9/10, 44, 16, 33, 7, 4, 15
2014/9/11, 47, 15, 29, 6, 4, 13
2014/9/12, 47, 9, 31, 4, 4, 10
2014/9/13, 34, 11, 37, 5, 4, 10
2014/9/14, 32, 10, 30, 5, 4, 11
2014/9/15, 32, 18, 30, 7, 4, 15
2014/9/16, 37, 15, 30, 5, 4, 10
2014/9/17, 44, 13, 35, 3, 4, 6
2014/9/18, 42, 15, 39, 5, 4, 7
2014/9/19, 47, 24, 42, 7, 4, 11
2014/9/20, 59, 21, 43, 5, 5, 10
2014/9/21, 50, 15, 17, 4, 5, 8
2014/9/22, 43, 19, 51, 6, 5, 11
2014/9/23, 54, 14, 45, 4, 4, 7
2014/9/24, 47, 13, 40, 3, 4, 5
2014/9/25, 43, 9, 35, 3, 5, 6
2014/9/26, 32, 12, 32, 3, 5, 5
2014/9/27, 39, 16, 22, 3, 5, 8
2014/9/28, 52, 14, 26, 2, 5, 5
2014/9/29, 45, 15, 21, 2, 5, 6
2014/9/30, 47, 20, 25, 3, 5, 7
2014/4/1, 61, 22, 20, , 4, 6
2014/4/2, 60, 19, 26, , 4, 6
2014/4/3, 57, 21, 38, , 4, 4
2014/4/4, 53, 34, 47, , 4, 7
2014/4/5, 72, 30, 46, , 4, 6
2014/4/6, 70, 35, 40, , 4, 10
2014/4/7, 81, 30, 40, , 4, 11
2014/4/8, 72, 27, 44, , 4, 8
2014/4/9, 66, 24, 45, , 4, 6
2014/4/10, 60, 33, 38, , 4, 7
2014/4/11, 84, 31, 50, , 4, 7
2014/4/12, 76, 26, 49, , 4, 5
2014/4/13, 68, 29, 43, , 4, 6
2014/4/14, 71, 28, 84, , 30, 5
2014/4/15, 73, 32, 47, , 4, 7
2014/4/16, 78, 37, 53, , 4, 8
2014/4/17, 82, 34, 54, , 4, 8
2014/4/18, 77, 31, 48, , 4, 7
2014/4/19, 74, 25, 39, , 4, 6
2014/4/20, 64, 21, 39, , 4, 6
2014/4/21, 55, 24, 44, , 4, 6
2014/4/22, 58, 27, 41, , 4, 7
2014/4/23, 62, 29, 43, , 4, 7
2014/4/24, 69, 27, 50, , 4, 7
2014/4/25, 68, 27, 55, , 4, 8
2014/4/26, 69, 25, 48, , 4, 6
2014/4/27, 64, 20, 33, , 4, 5
2014/4/28, 51, 19, 38, , 4, 6
2014/4/29, 44, 20, 43, , 4, 9
2014/4/30, 59, 18, 38, , 4, 10
2014/5/1, 52, 17, 42, , 4, 8
2014/5/2, 49, 17, 42, , 4, 7
2014/5/3, 44, 18, 35, , 4, 6
2014/5/4, 50, 17, 33, , 4, 5
2014/5/5, 47, 21, 27, , 4, 11
2014/5/6, 57, 22, 37, , 4, 7
2014/5/7, 59, 23, 39, , 4, 7
2014/5/8, 62, 24, 37, , 4, 9
2014/5/9, 55, 26, 41, , 4, 8
2014/5/10, 61, 23, 23, , 31, 8
2014/5/11, 53, 25, 41, , 4, 10
2014/5/12, 58, 20, 55, 4, 4, 7
2014/5/13, 50, 25, 67, 6, 4, 9
2014/5/14, 64, 25, 69, 7, 4, 9
2014/5/15, 61, 23, 63, 6, 4, 8
2014/5/16, 58, 22, 52, 6, 4, 7
2014/5/17, 58, 20, 57, 5, 4, 6
2014/5/18, 52, 16, 57, 5, 4, 7
2014/5/19, 45, 19, 47, 6, 4, 8
2014/5/20, 47, 21, 54, 7, 4, 9
2014/5/21, 53, 25, 62, 7, 4, 9
2014/5/22, 60, 26, 65, 8, 4, 10
2014/5/23, 61, 19, 86, 4, 4, 5
2014/5/24, 55, 16, 48, 4, 4, 5
2014/5/25, 47, 13, 33, 4, 4, 5
2014/5/26, 41, 15, 41, 5, 4, 6
2014/5/27, 41, 19, 57, 6, 4, 8
2014/5/28, 49, 22, 69, 7, 5, 8
2014/5/29, 49, 20, 72, 6, 5, 7
2014/5/30, 53, 19, 68, 8, 5, 9
2014/5/31, 51, 20, 57, 6, 5, 8
2014/6/1, 53, 20, 49, 7, 7, 9
2014/6/2, 53, 18, 69, 6, 5, 8
2014/6/3, 46, 22, 68, 8, 5, 8
2014/6/4, 56, 24, 76, 7, 5, 9
2014/6/5, 56, 23, 74, 7, 5, 9
2014/6/6, 51, 21, 80, 6, 5, 8
2014/6/7, 53, 21, 73, 7, 5, 8
2014/6/8, 56, 26, 77, 8, 5, 8
2014/6/9, 64, 24, 51, 7, 5, 8
2014/6/10, 45, 20, 54, 6, 5, 7
2014/6/11, 40, 16, 43, 6, 5, 7
2014/6/12, 41, 21, 58, 7, 5, 9
2014/6/13, 52, 19, 46, 6, 5, 7
2014/6/14, 59, 22, 65, 8, 5, 9
2014/6/15, 61, 24, 54, 9, 5, 9
2014/6/16, 58, 21, 64, 7, 5, 7
2014/6/17, 52, 30, 64, 9, 5, 9
2014/6/18, 67, 23, 64, 7, 5, 8
2014/6/19, 57, 29, 54, 6, 5, 8
2014/6/20, 68, 28, 51, 7, 5, 7
2014/6/21, 69, 22, 50, 6, 5, 5
2014/6/22, 47, 19, 44, 6, 5, 7
2014/6/23, 45, 18, 63, 5, 5, 5
2014/6/24, 47, 22, 53, 6, 5, 7
2014/6/25, 57, 23, 50, 8, 5, 10
2014/6/26, 47, 27, 55, 9, 5, 12
2014/6/27, 60, 23, 47, 8, 5, 13
2014/6/28, 58, 15, 44, 6, 5, 8
2014/6/29, 39, 16, 63, 6, 5, 10
2014/6/30, 42, 15, 47, 4, 5, 7
2014/1/2, 128, 46, 71, , 3, 10
2014/1/3, 111, 44, 42, , 2, 8
2014/1/4, 99, , , , , 
2014/1/6, 116, 50, 45, , 8, 9
2014/1/7, 119, , , , , 
2014/1/9, 97, 53, 73, , 2, 5
2014/1/10, 115, 51, 58, , 2, 7
2014/1/11, 105, 36, 60, , 2, 4
2014/1/12, 75, 41, 59, , 2, 4
2014/1/13, 82, , , , , 
2014/1/15, 75, 37, 76, , 3, 7
2014/1/16, 77, 33, 60, , 3, 8
2014/1/17, 72, 35, 109, , 3, 4
2014/1/18, 73, 36, 95, , 3, 6
2014/1/19, 77, 38, 95, , 3, 7
2014/1/20, 81, 21, 84, , 3, 3
2014/1/21, 63, 54, 134, , 3, 9
2014/1/22, 119, 50, 105, , 3, 8
2014/1/23, 112, 47, 86, , 3, 9
2014/1/24, 99, 38, 73, , 3, 8
2014/1/25, 84, 33, 61, , 3, 8
2014/1/26, 76, 33, 66, , 3, 8
2014/1/27, 77, 32, 83, , 3, 8
2014/1/28, 77, 39, 78, , 3, 8
2014/1/29, 94, 34, 78, , 3, 7
2014/1/30, 79, 30, 56, , 3, 10
2014/1/31, 68, 30, 59, , 3, 7
2014/2/1, 68, 25, 54, , 3, 5
2014/2/2, 64, 34, 52, , 3, 7
2014/2/3, 79, 33, 49, , 3, 6
2014/2/4, 80, 22, 40, , 3, 8
2014/2/5, 58, 24, 43, , 3, 7
2014/2/6, 64, 29, 44, , 3, 7
2014/2/7, 74, 30, 42, , 3, 8
2014/2/8, 71, 27, 38, , 3, 7
2014/2/9, 69, 28, 51, , 3, 6
2014/2/10, 75, 17, 67, , 3, 6
2014/2/11, 39, 28, 72, , 3, 9
2014/2/12, 67, 34, 77, , 3, 10
2014/2/13, 82, 20, 85, , 3, 8
2014/2/14, 49, 27, 96, , 3, 8
2014/2/15, 67, 31, 91, , 3, 8
2014/2/16, 73, 36, 81, , 3, 8
2014/2/17, 85, 36, 59, , 3, 8
2014/2/18, 88, 31, 76, , 3, 9
2014/2/19, 74, 14, 80, , 3, 9
2014/2/20, 30, 25, 82, , 3, 10
2014/2/21, 60, 28, 81, , 3, 7
2014/2/22, 67, 27, 80, , 3, 6
2014/2/23, 65, 32, 72, , 3, 7
2014/2/24, 71, 34, 69, , 3, 7
2014/2/25, 79, 41, 28, , 3, 10
2014/2/26, 96, 28, 56, , 3, 6
2014/2/27, 64, 29, 54, , 3, 7
2014/2/28, 69, 31, 48, , 3, 7
2014/3/1, 77, 30, 56, , 3, 7
2014/3/2, 79, 37, 52, , 3, 8
2014/3/3, 88, 42, 54, , 3, 9
2014/3/4, 92, 33, 60, , 3, 8
2014/3/5, 78, 37, 75, , 3, 8
2014/3/6, 91, 36, 73, , 3, 8
2014/3/7, 92, 37, 79, , 3, 9
2014/3/8, 93, 31, 59, , 3, 7
2014/3/9, 81, 24, 61, , 3, 6
2014/3/10, 65, 33, 85, , 3, 8
2014/3/11, 80, 32, 75, , 3, 7
2014/3/12, 81, 30, 60, , 3, 7
2014/3/13, 80, 24, 44, , 3, 5
2014/3/14, 66, 23, 83, , 3, 3
2014/3/15, 60, 28, 68, , 3, 6
2014/3/16, 71, 25, 44, , 4, 7
2014/3/17, 68, 32, 36, , 4, 9
2014/3/18, 81, 32, 83, , 4, 8
2014/3/19, 83, 32, 65, , 4, 8
2014/3/20, 81, 26, 67, , 4, 5
2014/3/21, 69, 35, 88, , 4, 5
2014/3/22, 82, 15, 77, , 4, 8
2014/3/23, 49, 22, 62, , 4, 6
2014/3/24, 60, 27, 63, , 4, 5
2014/3/25, 68, 28, 48, , 4, 6
2014/3/26, 67, 30, 37, , 4, 6
2014/3/27, 75, 10, 32, , 42, 5
2014/3/28, 38, 21, 51, , 4, 5
2014/3/29, 54, 21, 40, , 4, 5
2014/3/30, 57, 19, 42, , 4, 5
2014/3/31, 55, 22, 43, , 4, 7
2020/9/21, , 5, 13, , , 
2020/3/31, , 6, , 4, 5, 2
2019/12/31, , 5, , , , 1
2020/2/17, , 6, , , 4, 2
2019/10/20, , 23, , , 3, 3
2019/10/27, , 27, , , 3, 2
2019/11/7, , 29, , , 3, 4
2017/4/25, , 6, 15, , 28, 
2017/1/16, , 5, 31, , 22, 20
2017/1/26, , 4, 86, , 22, 6
2017/2/22, , 6, 42, , 23, 
2017/3/9, , 8, 92, , 23, 
2016/10/26, , 5, 36, , 18, 15
2016/7/5, , 7, 21, , , 11
2016/7/19, , 5, 29, , , 5
2016/4/2, , 9, 47, , , 5
2016/4/18, , 8, 34, , , 4
2016/4/24, , 7, 52, , , 3
2016/6/9, , 11, 27, , , 13
2016/6/14, , 8, 10, , , 14
2016/6/21, , 4, 47, , , 9
2016/1/3, , 15, 67, , , 5
2016/1/9, , 17, 49, , , 3
2016/1/20, , 13, 66, 1, , 5
2016/2/5, , 14, 100, 1, , 5
2016/3/3, , 13, 22, , , 8
2016/3/10, , 7, 39, , , 5
2016/3/14, , 9, 128, , , 3
2015/10/21, , 20, 169, , , 6
2015/11/18, , 13, 15, 5, , 6
2015/12/21, , 7, 37, 4, , 3
2015/7/13, , 8, 59, 3, , 4
2015/9/6, , 18, 95, 8, , 12
2015/4/25, , 11, 47, 3, 8, 8
2015/5/2, , 19, 15, 7, 10, 14
2014/12/31, , 19, 115, 2, 2, 5
2014/10/27, , 23, 30, 4, 6, 10
2014/7/14, , 17, 41, 7, 5, 9
2014/8/17, , 25, 51, 7, 7, 10
2014/1/1, , 62, 56, , 3, 14
2014/1/5, , 54, 106, , 3, 9
2014/1/8, , 49, 85, , 3, 7
2014/1/14, , 40, 92, , 7, 8
2021/4/1, , , 25, 5, 4, 3
2021/4/2, , , 25, 1, 4, 1
2021/4/3, , , 15, 3, 4, 2
2021/4/4, , , 23, 3, 4, 2
2021/4/5, , , 22, 4, 4, 4
2021/4/6, , , 23, 5, 4, 3
2021/4/7, , , 29, 4, 4, 3
2021/4/8, , , 30, 5, 4, 3
2021/4/9, , , 30, 5, 4, 4
2021/4/10, , , 21, 5, 4, 5
2021/4/11, , , 16, 5, 4, 4
2021/4/12, , , 19, 3, 4, 2
2021/4/13, , , 19, 3, 4, 2
2021/4/14, , , 21, 3, 4, 2
2021/4/15, , , 25, 3, 4, 2
2021/4/16, , , 29, 6, 4, 3
2021/4/17, , , 28, 4, 4, 2
2021/4/18, , , 24, 5, 4, 3
2021/4/19, , , 26, 7, 4, 4
2021/4/20, , , 30, 5, 4, 3
2021/4/21, , , 28, 5, 4, 4
2021/4/22, , , 27, 6, 4, 3
2021/4/23, , , 34, 6, 4, 4
2021/4/24, , , 33, 5, 4, 3
2021/4/25, , , 32, , , 
2021/3/1, , , 16, 3, 4, 2
2021/3/2, , , 16, 1, 4, 1
2021/3/3, , , 15, 4, 4, 3
2021/3/4, , , 19, 5, 4, 3
2021/3/5, , , 20, 4, 4, 2
2021/3/6, , , 18, 5, 4, 3
2021/3/7, , , 19, 4, 4, 3
2021/3/8, , , 20, 4, 4, 3
2021/3/9, , , 24, 4, 4, 3
2021/3/10, , , 24, 4, 4, 3
2021/3/11, , , 22, 4, 4, 3
2021/3/12, , , 24, 4, 4, 3
2021/3/13, , , 26, 3, 4, 2
2021/3/14, , , 29, 4, 4, 3
2021/3/15, , , 33, 6, 4, 3
2021/3/16, , , 36, 6, 4, 3
2021/3/17, , , 28, 5, , 3
2021/3/18, , , 20, 4, , 2
2021/3/19, , , 18, 3, , 2
2021/3/20, , , 16, 3, , 2
2021/3/21, , , 16, 1, , 2
2021/3/22, , , 29, 1, , 2
2021/3/23, , , 33, , , 
2021/2/1, , , 28, 6, 3, 3
2021/2/2, , , 27, 4, 3, 2
2021/2/3, , , 31, 4, 3, 2
2021/2/4, , , 30, 6, 3, 3
2021/2/5, , , 28, 5, 3, 3
2021/2/6, , , 27, 5, 3, 3
2021/2/7, , , 25, 3, 3, 2
2021/2/8, , , 20, 4, 4, 2
2021/2/9, , , 19, 4, 4, 3
2021/2/10, , , 28, 3, 4, 3
2021/2/11, , , 39, 2, 3, 2
2021/2/12, , , 40, 4, 4, 2
2021/2/13, , , 41, 4, 4, 3
2021/2/14, , , 38, 5, 3, 2
2021/2/15, , , 37, 5, 4, 2
2021/2/16, , , 33, 4, 4, 2
2021/2/17, , , 33, 3, 4, 2
2021/2/18, , , 41, 2, 4, 2
2021/2/19, , , 41, 3, , 2
2021/2/20, , , 40, 5, , 2
2021/2/21, , , 37, 6, , 2
2021/2/22, , , 37, 5, , 3
2021/2/23, , , 33, 6, , 3
2021/2/24, , , 30, 15, , 2
2021/2/25, , , 3, , , 
2021/1/4, , , 29, 2, 3, 2
2021/1/5, , , 27, 3, 3, 2
2021/1/6, , , 26, 3, 3, 2
2021/1/7, , , 27, 2, 3, 2
2021/1/8, , , 34, 2, 3, 2
2021/1/9, , , 33, 2, 3, 2
2021/1/10, , , 31, 4, 3, 2
2021/1/11, , , 32, 2, 3, 2
2021/1/12, , , 35, 7, 3, 3
2021/1/13, , , 36, 12, 3, 4
2021/1/14, , , 34, 8, 3, 3
2021/1/15, , , 37, 7, 3, 3
2021/1/16, , , 31, 4, 3, 2
2021/1/17, , , 36, 3, 3, 2
2021/1/18, , , 54, 8, 3, 4
2021/1/19, , , 50, 11, 3, 5
2021/1/20, , , 31, 10, 3, 4
2021/1/21, , , 24, 6, 3, 3
2021/1/22, , , 26, 8, 3, 4
2021/1/23, , , 26, 7, 3, 4
2021/1/24, , , 35, 7, 3, 3
2021/1/25, , , 35, 6, 3, 3
2021/1/26, , , 26, 6, 3, 3
2021/1/27, , , 27, 6, 3, 3
2021/1/28, , , 38, 4, 3, 3
2021/1/29, , , 46, 7, 3, 4
2021/1/30, , , 37, 6, 3, 3
2021/1/31, , , 28, 6, 3, 3
2020/10/1, , , 12, 5, 2, 6
2020/10/2, , , 15, 4, 2, 4
2020/10/3, , , 11, 5, 2, 4
2020/10/4, , , 11, 4, 2, 4
2020/10/5, , , 9, 7, 2, 7
2020/10/6, , , 5, 5, 2, 6
2020/10/7, , , 14, 4, 2, 4
2020/10/8, , , 15, 4, 2, 4
2020/10/9, , , 12, 4, 2, 5
2020/10/10, , , 11, 3, 2, 4
2020/10/11, , , 17, 4, 2, 5
2020/10/12, , , 15, 4, 2, 5
2020/10/13, , , 16, 6, 2, 6
2020/10/14, , , 17, 5, 2, 5
2020/10/15, , , 15, 6, 2, 7
2020/10/16, , , 10, 5, 2, 7
2020/10/17, , , 13, 4, 2, 4
2020/10/18, , , 14, 4, 2, 4
2020/10/19, , , 14, 3, 2, 3
2020/10/20, , , 13, 5, 2, 5
2020/10/21, , , 24, 5, , 4
2020/10/22, , , 27, 6, , 4
2020/10/23, , , 29, 6, , 4
2020/10/24, , , 38, 6, , 4
2020/10/25, , , 37, 5, , 4
2020/10/26, , , 25, , , 
2020/11/4, , , 15, 10, 2, 5
2020/11/5, , , 36, 6, 2, 3
2020/11/6, , , 30, 3, 2, 3
2020/11/7, , , 41, 4, 2, 3
2020/11/8, , , 47, 9, 2, 6
2020/11/9, , , 31, 6, 2, 5
2020/11/10, , , 28, 7, 2, 5
2020/11/11, , , 43, 3, 2, 2
2020/11/12, , , 18, 8, 2, 4
2020/11/13, , , 25, 8, 2, 4
2020/11/14, , , 29, 5, 2, 3
2020/11/15, , , 33, 3, 2, 2
2020/11/16, , , 13, 4, 2, 3
2020/11/17, , , 14, 7, 2, 5
2020/11/18, , , 16, 6, 2, 4
2020/11/19, , , 14, 5, 2, 3
2020/11/20, , , 15, 4, 2, 2
2020/11/21, , , 13, 3, 2, 2
2020/11/22, , , 14, 3, 2, 2
2020/11/23, , , 15, 4, 2, 3
2020/11/24, , , 17, , , 
2020/12/2, , , 27, 3, 2, 2
2020/12/3, , , 32, 5, 2, 3
2020/12/4, , , 38, 4, 2, 2
2020/12/5, , , 35, 6, 3, 3
2020/12/6, , , 33, 13, 3, 8
2020/12/7, , , 23, 4, 3, 3
2020/12/8, , , 37, 9, 3, 6
2020/12/9, , , 32, 13, 3, 8
2020/12/10, , , 22, 11, 3, 7
2020/12/11, , , 15, 7, 3, 4
2020/12/12, , , 18, 7, 3, 4
2020/12/13, , , 21, 7, 3, 5
2020/12/14, , , 17, 4, 3, 4
2020/12/15, , , 25, 2, 3, 2
2020/12/16, , , 23, 2, 3, 2
2020/12/17, , , 26, 2, 3, 2
2020/12/18, , , 26, 2, 3, 2
2020/12/19, , , 29, 3, 3, 3
2020/12/20, , , 29, 5, 3, 4
2020/12/21, , , 37, 8, 3, 5
2020/12/22, , , 33, 10, 3, 6
2020/12/23, , , 26, 11, 3, 7
2020/12/24, , , 22, 4, 3, 3
2020/12/25, , , 21, 5, 3, 3
2020/12/26, , , 24, 5, 3, 3
2020/12/27, , , 23, 7, 3, 4
2020/12/28, , , 21, 6, 3, 3
2020/12/29, , , 23, 6, 3, 3
2020/12/30, , , 56, 3, 3, 3
2020/12/31, , , 43, 2, , 2
2021/1/1, , , 37, 3, , 2
2021/1/2, , , 35, 3, , 2
2021/1/3, , , 32, 3, 3, 2
2020/9/16, , , 1, 9, 2, 5
2020/9/30, , , 13, 5, 2, 6
2017/5/4, , , 44, , 24, 
2015/9/3, , , 88, 9, 22, 16
2015/9/4, , , 99, 4, , 9
2015/9/5, , , 94, 5, , 11
2021/3/31, , , , 5, 4, 3
2021/2/28, , , , 3, 4, 2
2020/11/3, , , , 14, 2, 6
2020/12/1, , , , 3, 2, 3
2020/7/1, , , , 8, 1, 5
2020/7/2, , , , 9, 1, 5
2020/7/3, , , , 8, 1, 5
2020/7/4, , , , 5, 1, 3
2020/7/5, , , , 5, 1, 3
2020/7/6, , , , 7, 1, 4
2020/7/7, , , , 6, 1, 3
2020/7/8, , , , 7, 1, 4
2020/7/9, , , , 8, 1, 5
2020/7/10, , , , 9, 1, 4
2020/7/11, , , , 9, 1, 5
2020/7/12, , , , 7, 1, 4
2020/7/13, , , , 9, 1, 5
2020/7/14, , , , 7, 1, 4
2020/7/15, , , , 7, 1, 4
2020/7/16, , , , 7, 1, 4
2020/7/17, , , , 8, 1, 4
2020/7/18, , , , 6, 1, 3
2020/7/19, , , , 6, 1, 2
2020/7/20, , , , 6, 1, 3
2020/7/21, , , , 8, 1, 5
2020/7/22, , , , 6, 1, 3
2020/7/23, , , , 8, 1, 4
2020/7/24, , , , 6, 1, 3
2020/7/25, , , , 8, 1, 5
2020/7/26, , , , 9, 1, 4
2020/7/27, , , , 9, 1, 5
2020/7/28, , , , 8, 1, 4
2020/7/29, , , , 8, 1, 4
2020/7/30, , , , 6, 1, 3
2020/7/31, , , , 11, 1, 6
2020/8/1, , , , 10, 1, 6
2020/8/2, , , , 7, 1, 5
2020/8/3, , , , 6, 1, 5
2020/8/4, , , , 7, 1, 4
2020/8/5, , , , 8, 1, 5
2020/8/6, , , , 4, 1, 3
2020/8/7, , , , 5, 1, 4
2020/8/8, , , , 7, 1, 6
2020/8/9, , , , 7, 1, 5
2020/8/10, , , , 9, 1, 5
2020/8/11, , , , 7, 1, 5
2020/8/12, , , , 6, 1, 5
2020/8/13, , , , 7, 1, 5
2020/8/14, , , , 6, 1, 5
2020/8/15, , , , 6, 1, 4
2020/8/16, , , , 6, 1, 3
2020/8/17, , , , 6, 1, 5
2020/8/18, , , , 6, 1, 4
2020/8/19, , , , 5, 1, 3
2020/8/20, , , , 5, 1, 4
2020/8/21, , , , 8, 1, 5
2020/8/22, , , , 6, 1, 4
2020/8/23, , , , 6, 1, 4
2020/8/24, , , , 8, 1, 5
2020/8/25, , , , 10, 2, 3
2020/8/27, , , , 13, 2, 7
2020/8/28, , , , 9, , 5
2020/8/29, , , , 7, 2, 4
2020/8/30, , , , 6, 2, 4
2020/8/31, , , , 6, 2, 4
2020/9/1, , , , 9, 1, 5
2020/9/2, , , , 5, 2, 3
2020/9/3, , , , 4, 2, 2
2020/9/4, , , , 6, 1, 4
2020/9/5, , , , 6, 2, 4
2020/9/6, , , , 5, 1, 3
2020/9/7, , , , 6, 2, 4
2020/9/8, , , , 6, , 4
2020/9/9, , , , 7, 2, 4
2020/9/10, , , , 6, 2, 3
2020/9/11, , , , 6, 2, 3
2020/9/12, , , , 7, 2, 4
2020/9/28, , , , 6, 2, 5
2020/6/15, , , , 6, 1, 4
2020/6/16, , , , 10, , 5
2020/6/17, , , , 9, , 5
2020/6/18, , , , 8, , 4
2020/6/19, , , , 7, , 3
2020/6/20, , , , 8, , 3
2020/6/21, , , , 8, , 4
2020/6/22, , , , 8, , 4
2020/6/23, , , , 9, 1, 4
2020/6/24, , , , 8, 1, 4
2020/6/25, , , , 6, 1, 3
2020/6/26, , , , 8, 1, 5
2020/6/27, , , , 6, 1, 4
2020/6/28, , , , 7, 1, 6
2020/6/29, , , , 7, 1, 4
2020/6/30, , , , 9, 1, 4
2020/2/16, , , , , 4, 2
2019/10/29, , , , , 3, 4
2019/10/30, , , , , 3, 4
2019/10/31, , , , , 3, 4
2019/11/1, , , , , 3, 3
2019/11/2, , , , , 3, 5
2019/11/3, , , , , 3, 7
2019/11/4, , , , , 3, 4
2019/11/5, , , , , 3, 4
2019/11/6, , , , , 3, 4
